,Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,price(100g)
1054,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",2006,72.0,Belgium,80.0,Criollo,Venezuela,144000.0
1055,Pinellas,Wampusirpi Region,2016,80.0,U.S.A.,50.0,Blend,Honduras,100000.0
1056,Pitch Dark,Johe,2015,80.0,U.S.A.,55.0,Blend,Nicaragua,110000.0
1057,Pitch Dark,Chuno,2015,80.0,U.S.A.,55.0,"Criollo, Trinitario",Nicaragua,121000.00000000001
1058,Pitch Dark,Nicalizo,2015,80.0,U.S.A.,55.0,Trinitario,Nicaragua,121000.00000000001
1059,Pitch Dark,Rugoso,2015,80.0,U.S.A.,65.0,Blend,Nicaragua,130000.0
1060,Pitch Dark,Akesson Estate,2014,73.0,U.S.A.,65.0,Trinitario,Madagascar,130487.50000000001
1061,Pitch Dark,Namau Village,2014,73.0,U.S.A.,50.0,Trinitario,Fiji,100375.00000000001
1062,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",2014,73.0,U.S.A.,65.0,Blend,Ecuador,118625.0
1063,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",2014,73.0,U.S.A.,70.0,Blend,Ecuador,127750.0
1064,Pomm (aka Dead Dog),"La Red, 2011",2012,76.0,U.S.A.,50.0,Blend,Dominican Republic,95000.0
1065,Pomm (aka Dead Dog),Peru,2012,82.0,U.S.A.,55.0,Criollo,Peru,112750.0
1066,Potomac,"Oko Caribe, Duarte Province, 2016 H.",2016,70.0,U.S.A.,75.0,Blend,Domincan Republic,131250.0
1067,Potomac,"Cuyagua, 2013",2014,70.0,U.S.A.,75.0,Blend,Venezuela,131250.0
1068,Potomac,Upala w/ nibs,2011,70.0,U.S.A.,70.0,Matina,Costa Rica,122500.0
1069,Potomac,"Upala, Batch 18",2011,70.0,U.S.A.,60.0,Matina,Costa Rica,105000.0
1070,Potomac,"San Martin, Amazonian Highlands",2011,70.0,U.S.A.,55.0,Blend,Peru,96250.0
1071,Potomac,Bahia,2011,70.0,U.S.A.,70.0,Blend,Brazil,122500.0
1072,Potomac,"Upala, Batch 12",2010,82.0,U.S.A.,75.0,Matina,Costa Rica,153750.0
1073,Pralus,Peru,2015,75.0,France,65.0,Blend,Peru,121875.0
1074,Pralus,"Porcelana, S. of Lake Maracaibo",2011,75.0,France,65.0,Criollo (Porcelana),Venezuela,121875.0
1075,Pralus,Chuao,2010,75.0,France,70.0,Trinitario,Venezuela,144375.0
1076,Pralus,Cuyagua,2009,75.0,France,40.0,Blend,Venezuela,75000.0
1077,Pralus,Papouasie,2008,75.0,France,60.0,Trinitario,Papua New Guinea,123750.00000000001
1078,Pralus,"Sambirano Valley, Le 100%",2008,100.0,France,60.0,Criollo,Madagascar,150000.0
1079,Pralus,Dominican Republic-Organic,2008,75.0,France,40.0,Blend,Dominican Republic,75000.0
1080,Pralus,"Monte Alegre, Diego Badero",2008,75.0,France,70.0,Blend,Brazil,131250.0
1081,Pralus,Claudio Corallo w/ nibs,2007,75.0,France,80.0,Forastero,Sao Tome,150000.0
1082,Pralus,"Monte Alegre (Itacare), Brazil",2006,75.0,France,60.0,Forastero,Brazil,112500.0
1083,Pralus,Tanzania,2006,75.0,France,70.0,Criollo,Tanzania,131250.0
1084,Pralus,Sao Tome & Principe,2006,75.0,France,70.0,Forastero,Sao Tome & Principe,131250.0
1085,Pralus,Trinidad,2006,75.0,France,70.0,Trinitario,Trinidad,144375.0
1086,Pralus,"Madagascar, Nosy Be Isle.",2006,75.0,France,75.0,Criollo,Madagascar,140625.0
1087,Pralus,"Java, Indonesie",2006,75.0,France,70.0,Criollo,Indonesia,131250.0
1088,Pralus,"Barlovento, Venezuela",2006,75.0,France,70.0,Trinitario,Venezuela,144375.0
1089,Pralus,Jamaique,2006,75.0,France,80.0,Trinitario,Jamaica,165000.0
1090,Pralus,Equateur,2006,75.0,France,60.0,Trinitario,Ecuador,123750.00000000001
1091,Pralus,Vanuatu,2006,75.0,France,60.0,Trinitario,Vanuatu,123750.00000000001
1092,Pralus,Ghana,2006,75.0,France,65.0,Forastero,Ghana,121875.0
1093,Pralus,Colombie,2006,75.0,France,70.0,Trinitario,Colombia,144375.0
1094,Pralus,Fortissima,2006,80.0,France,80.0,"Criollo, Trinitario",Ecuador,176000.0
1095,Pralus,Cuba,2006,75.0,France,60.0,Trinitario,Cuba,123750.00000000001
1096,Pralus,"Caracas, Venezuela and Ghana",2006,75.0,France,60.0,"Trinitario, Forastero","Venezuela, Ghana",123750.00000000001
1097,Pralus,"Djakarta, Java and Ghana",2006,75.0,France,70.0,"Criollo, Forastero","Indonesia, Ghana",131250.0
1098,Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",2016,77.0,U.K.,70.0,Blend,Ecuador,134750.0
1099,Pump Street Bakery,"Crayfish Bay Estate, 2014",2015,70.0,U.K.,70.0,Trinitario,Grenada,134750.0
1100,Pump Street Bakery,"Akesson's, batch 4411",2015,74.0,U.K.,70.0,Criollo,Madagascar,129500.0
1101,Pump Street Bakery,Honduras,2015,80.0,U.K.,55.0,Blend,Honduras,110000.0
1102,Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",2014,75.0,U.K.,55.0,Trinitario,Venezuela,113437.50000000001
1103,Pump Street Bakery,Guantupi River,2014,75.0,U.K.,60.0,Forastero (Nacional),Ecuador,112500.0
1104,Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",2014,72.0,U.K.,65.0,Trinitario,Madagascar,128700.00000000001
1105,Pump Street Bakery,Guantupi River,2014,85.0,U.K.,55.0,Forastero (Nacional),Ecuador,116875.0
1106,Pura Delizia,Venezuela,2012,73.0,Italy,55.0,Blend,Venezuela,100375.0
1107,Q Chocolate,Brazil,2013,75.0,Brazil,65.0,Blend,Brazil,121875.0
1108,Q Chocolate,Brazil,2013,85.0,Brazil,70.0,Blend,Brazil,148750.0
1109,Q Chocolate,Brazil,2013,80.0,Brazil,65.0,Blend,Brazil,130000.0
1110,Quetzalli (Wolter),"Mexico, Lot 28022016",2016,70.0,Mexico,55.0,Criollo,Mexico,96250.0
1111,Quetzalli (Wolter),"Uranga, Lot 22032016",2016,74.0,Mexico,60.0,Trinitario,Mexico,122100.00000000001
1112,Raaka,Amazon Basin Blend,2016,70.0,U.S.A.,60.0,Blend,"Peru(SMartin,Pangoa,nacional)",105000.0
1113,Raaka,Virunga,2015,75.0,U.S.A.,55.0,Forastero,Congo,103125.0
1114,Raaka,Madagascar,2012,75.0,U.S.A.,65.0,Trinitario,Madagascar,134062.5
1115,Raaka,La Red,2011,85.0,U.S.A.,70.0,Blend,Dominican Republic,148750.0
1116,Rain Republic,Suchitepequez E.,2010,70.0,Guatemala,55.0,Blend,Guatemala,96250.0
1117,Rancho San Jacinto,Ecuador,2010,75.0,Eucador,60.0,"Forastero(Arriba, CCN)",Ecuador,112500.0
1118,Ranger,"San Martin, Batch 2",2015,70.0,U.S.A.,50.0,Blend,Peru,87500.0
1119,Ranger,"Chulucanas, Batch 1",2015,80.0,U.S.A.,65.0,Blend,Peru,130000.0
1120,Ranger,"Tumbes, Batch 2",2015,73.0,U.S.A.,70.0,Criollo,Peru,127750.0
1121,Raoul Boulanger,Piura,2016,75.0,France,65.0,Criollo,Peru,121875.0
1122,Raw Cocoa,Raw,2012,70.0,Poland,50.0,Criollo,Other,87500.0
1123,Republica del Cacao (aka Confecta),Esmeraldas,2010,75.0,Ecuador,65.0,Blend,Ecuador,121875.0
1124,Republica del Cacao (aka Confecta),"Los Rios, Vinces",2009,75.0,Ecuador,50.0,Forastero (Arriba),Ecuador,93750.0
1125,Republica del Cacao (aka Confecta),Manabi,2007,75.0,Ecuador,60.0,Forastero (Arriba),Ecuador,112500.0
1126,Republica del Cacao (aka Confecta),Los Rios,2007,75.0,Ecuador,75.0,Forastero (Arriba),Ecuador,140625.0
1127,Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",2016,75.0,U.S.A.,75.0,Blend,Ecuador,140625.0
1128,Ritual,"Camino Verde P., Balao, Guayas, 2014",2015,85.0,U.S.A.,70.0,Blend,Ecuador,148750.0
1129,Ritual,"Mid Mountain, 2014",2015,70.0,U.S.A.,70.0,Blend,Other,122500.0
1130,Ritual,"Toledo District, Maya",2013,75.0,U.S.A.,75.0,Trinitario,Belize,154687.5
1131,Ritual,"Maranon, Cajamarca",2013,75.0,U.S.A.,60.0,Forastero (Nacional),Peru,112500.0
1132,Ritual,Sambirano,2012,75.0,U.S.A.,80.0,Trinitario,Madagascar,165000.0
1133,Ritual,"Camino Verde P., 2012, Balao, Guayas",2012,75.0,U.S.A.,65.0,Nacional (Arriba),Ecuador,121875.0
1134,Ritual,Gran Couva,2012,75.0,U.S.A.,70.0,Trinitario,Trinidad,144375.0
1135,Ritual,Costa Rica,2011,75.0,U.S.A.,70.0,Blend,Costa Rica,131250.0
1136,Roasting Masters,"La Dorado, light roast",2016,70.0,South Korea,65.0,Blend,Costa Rica,113750.0
1137,Roasting Masters,"Tapanti, light roast",2016,70.0,South Korea,65.0,Blend,Costa Rica,113750.0
1138,Roasting Masters,Maleku,2016,70.0,South Korea,65.0,Blend,Costa Rica,113750.0
1139,Robert (aka Chocolaterie Robert),Madagascar,2013,75.0,Madagascar,65.0,Trinitario,Madagascar,134062.5
1140,Rogue,"La Masica, Batch 1, FHIA Research Center",2016,75.0,U.S.A.,75.0,Blend,Honduras,140625.0
1141,Rogue,"Caranero, Choc. Garage Exclusive",2015,70.0,U.S.A.,75.0,Blend,Venezuela,131250.0
1142,Rogue,"Tranquilidad, Batch 1",2015,75.0,U.S.A.,65.0,Blend,Bolivia,121875.0
1143,Rogue,Porcelana,2014,80.0,U.S.A.,75.0,Criollo,Venezuela,150000.0
1144,Rogue,"Akessons Estate, Sambirano, 2013",2013,70.0,U.S.A.,70.0,Trinitario,Madagascar,134750.0
1145,Rogue,"Hispaniola, 2013",2013,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
1146,Rogue,"Silvestre, Batch 7, 2013",2013,75.0,U.S.A.,80.0,Blend,Bolivia,150000.0
1147,Rogue,"Bachelor's Hall E., St. Thomas Parish",2013,75.0,U.S.A.,75.0,Trinitario,Jamaica,154687.5
1148,Rogue,"Camino Verde P., Balao, Guayas",2012,75.0,U.S.A.,75.0,Nacional (Arriba),Ecuador,140625.0
1149,Rogue,"Silvestre, Batch 1, 2011",2011,75.0,U.S.A.,60.0,Criollo,Bolivia,112500.0
1150,Rogue,Piura,2010,75.0,U.S.A.,75.0,Blend,Peru,140625.0
1151,Rogue,Rio Caribe,2009,70.0,U.S.A.,70.0,Trinitario,Venezuela,134750.0
1152,Rogue,"Hispaniola, 2008",2008,70.0,U.S.A.,55.0,Blend,Dominican Republic,96250.0
1153,Rogue,Jamaica,2008,70.0,U.S.A.,55.0,Trinitario,Jamaica,105875.00000000001
1154,Rogue,"Sambirano, 2008",2008,70.0,U.S.A.,55.0,Trinitario,Madagascar,105875.00000000001
1155,Rogue,Trinidad,2008,70.0,U.S.A.,60.0,Trinitario,Trinidad,115500.00000000001
1156,Rozsavolgyi,Sur del Lago,2012,84.0,Hungary,50.0,Blend,Venezuela,105000.0
1157,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",2012,76.0,Hungary,45.0,Trinitario,Venezuela,94050.00000000001
1158,Rozsavolgyi,"Sambirano, Akesson Estate",2012,72.0,Hungary,50.0,Trinitario,Madagascar,99000.00000000001
1159,Rozsavolgyi,Carenero Superior,2011,73.0,Hungary,70.0,Criollo,Venezuela,127750.0
1160,Rozsavolgyi,Porcelana,2011,71.0,Hungary,50.0,Blend,Venezuela,88750.0
1161,Rozsavolgyi,"Aragua, Trincheras",2011,70.0,Hungary,70.0,Blend,Venezuela,122500.0
1162,Rozsavolgyi,Principe,2011,77.0,Hungary,55.0,Forastero,Principe,105875.0
1163,S.A.I.D.,100 percent,2010,100.0,Italy,30.0,Blend,Other,75000.0
1164,S.A.I.D.,Samana,2010,70.0,Italy,60.0,Blend,Dominican Republic,105000.0
1165,S.A.I.D.,Arawak,2010,72.0,Italy,70.0,Blend,Carribean,126000.0
1166,S.A.I.D.,Latino,2010,72.0,Italy,70.0,Blend,Other,126000.0
1167,Sacred,Midnight,2012,83.0,U.S.A.,55.0,Blend,Central and S. America,114125.0
1168,Salgado,Bahia Superior,2008,70.0,Argentina,70.0,Forastero,Brazil,122500.0
1169,Salgado,Esmeraldas,2008,70.0,Argentina,70.0,Forastero (Nacional),Ecuador,122500.0
1170,Salgado,Carenero Superior,2008,70.0,Argentina,70.0,Trinitario,Venezuela,134750.0
1171,Salgado,Rio Arriba,2008,70.0,Argentina,70.0,Forastero (Arriba) ASSS,Ecuador,122500.0
1172,Santander (Compania Nacional),Colombian 2008,2009,75.0,Colombia,55.0,Forastero (Nacional),Colombia,103125.0
1173,Santander (Compania Nacional),Colombian w/ nibs,2009,70.0,Colombia,60.0,Forastero (Nacional),Colombia,105000.0
1174,Santander (Compania Nacional),Colombian Dark,2006,70.0,Colombia,80.0,Forastero (Nacional),Colombia,140000.0
1175,Santome,Sao Tome,2011,70.0,France,55.0,Forastero,Sao Tome,96250.0
1176,Scharffen Berger,San Juan de Cheni,2012,78.0,U.S.A.,80.0,Blend,Peru,156000.0
1177,Scharffen Berger,Ben Tre,2009,72.0,U.S.A.,75.0,Trinitario,Vietnam,148500.0
1178,Scharffen Berger,Finisterra,2008,72.0,U.S.A.,60.0,Blend,"Ven., Trinidad, Mad.",108000.0
1179,Scharffen Berger,Las Islas,2007,72.0,U.S.A.,60.0,Blend,Carribean(DR/Jam/Tri),108000.0
1180,Scharffen Berger,Cuyagua,2007,75.0,U.S.A.,75.0,Blend,Venezuela,140625.0
1181,Scharffen Berger,Antilles (Trin/Gren/DR/Ven),2007,75.0,U.S.A.,60.0,Blend,Carribean,112500.0
1182,Scharffen Berger,Extra Dark,2006,82.0,U.S.A.,40.0,Blend,Other,82000.0
1183,Scharffen Berger,Bittersweet,2006,70.0,U.S.A.,70.0,Blend,Other,122500.0
1184,Scharffen Berger,Jamaica a l'ancienne,2006,70.0,U.S.A.,40.0,Trinitario,Jamaica,77000.0
1185,Seaforth,Dominican Republic,2015,70.0,U.K.,55.0,Blend,Domincan Republic,96250.0
1186,Seaforth,Grenada,2015,70.0,U.K.,55.0,Blend,Grenada,96250.0
1187,Shark Mountain,Jamaica,2015,72.0,U.S.A.,65.0,Trinitario,Jamaica,128700.00000000001
1188,Shark Mountain,Papua New Guinea,2015,73.0,U.S.A.,70.0,Forastero,Papua New Guinea,127750.0
1189,Shark Mountain,Cuyagua,2015,77.0,U.S.A.,55.0,Criollo,Venezuela,105875.0
1190,Shark Mountain,ROIG,2015,74.0,U.S.A.,70.0,"Criollo, Trinitario",Dominican Republic,142450.0
1191,Shark Mountain,Ecuador,2014,75.0,U.S.A.,60.0,Trinitario,Ecuador,123750.00000000001
1192,Shark Mountain,"Belize, 2013",2014,72.0,U.S.A.,65.0,"Criollo, Trinitario",Belize,128700.00000000001
1193,Shark's,Hilo,2011,73.0,U.S.A.,40.0,Blend,Hawaii,73000.0
1194,Shark's,"Hilo, w/ added cocoa butter",2011,73.0,U.S.A.,50.0,Blend,Hawaii,91250.0
1195,Shattel,Tingo Maria,2016,70.0,Peru,65.0,Blend,Peru,113750.0
1196,Shattell,Porcelana,2011,75.0,Peru,70.0,Criollo,Peru,131250.0
1197,Sibu,Oro,2015,82.0,Costa Rica,65.0,Blend,Costa Rica,133250.0
1198,Sibu,Oscuro,2015,70.0,Costa Rica,70.0,Blend,Costa Rica,122500.0
1199,Sibu Sura,Peru,2012,70.0,U.S.A.,50.0,Blend,Peru,87500.0
1200,Sirene,Wild Bolivia,2016,73.0,Canada,70.0,Blend,Bolivia,127750.0
1201,Sirene,Kokoa Kamili Coop,2016,73.0,Canada,70.0,Blend,Tanzania,127750.0
1202,Sirene,"Esmeraldas, Salazar Farm",2016,73.0,Canada,75.0,Blend,Ecuador,136875.0
1203,Sirene,"Somia Plantation, 2012",2015,100.0,Canada,60.0,Trinitario,Madagascar,165000.0
1204,Sirene,"Camino Verde P., Balao, Guayas, 2012",2015,100.0,Canada,60.0,Blend,Ecuador,150000.0
1205,Sirene,Lachua w/ cane sugar,2015,73.0,Canada,60.0,Blend,Guatemala,109500.0
1206,Sirene,"Lachua w/ maple sugar, batch 5",2015,73.0,Canada,65.0,Blend,Guatemala,118625.0
1207,Sirene,Pisa,2015,73.0,Canada,65.0,Blend,Haiti,118625.0
1208,Sirene,"Somia Plantation, 2012",2014,73.0,Canada,75.0,Trinitario,Madagascar,150562.5
1209,Sirene,"Camino Verde P., Balao, Guayas",2014,73.0,Canada,75.0,Blend,Ecuador,136875.0
1210,Sjolinds,Ghana,2015,70.0,U.S.A.,55.0,Forastero,Ghana,96250.0
1211,Sjolinds,Nicaragua,2015,72.0,U.S.A.,60.0,Blend,Nicaragua,108000.0
1212,"Smooth Chocolator, The","Oko Caribe, DOR005",2017,70.0,Australia,70.0,Blend,Dominican Republic,122500.0
1213,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",2016,70.0,Australia,75.0,Criollo,Venezuela,131250.0
1214,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",2016,70.0,Australia,80.0,Criollo,Ecuador,140000.0
1215,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",2016,70.0,Australia,75.0,Blend,Belize,131250.0
1216,"Smooth Chocolator, The",Tien Giang,2016,70.0,Australia,60.0,Trinitario,Vietnam,115500.00000000001
1217,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",2016,70.0,Australia,65.0,Blend,Guatemala,113750.0
1218,"Smooth Chocolator, The",Akesson's Estate,2015,70.0,Australia,70.0,Trinitario,Madagascar,134750.0
1219,"Smooth Chocolator, The",San Juan Estate,2015,70.0,Australia,75.0,Trinitario,Trinidad,144375.0
1220,"Smooth Chocolator, The",Camino Verde,2015,72.0,Australia,80.0,Blend,Ecuador,144000.0
1221,"Smooth Chocolator, The",Bolivia,2015,72.0,Australia,55.0,Blend,Bolivia,99000.0
1222,"Smooth Chocolator, The","Chuao, batch 3",2015,70.0,Australia,75.0,Trinitario,Venezuela,144375.0
1223,Sol Cacao,"Ecuador, Batch 1",2016,70.0,U.S.A.,70.0,Blend,Ecuador,122500.0
1224,Sol Cacao,Madagascar,2015,72.0,U.S.A.,60.0,Trinitario,Madagascar,118800.00000000001
1225,Solkiki,"Castillo, Hispaniola, unroasted",2016,85.0,U.K.,55.0,Blend,Domincan Republic,116875.0
1226,Solomons Gold,Solomon Island,2016,70.0,New Zealand,65.0,Blend,Solomon Islands,113750.0
1227,Solomons Gold,Solomon Island w/ nibs,2016,75.0,New Zealand,65.0,Blend,Solomon Islands,121875.0
1228,Solstice,Bundibugyo,2014,70.0,U.S.A.,60.0,"Forastero, Trinitario",Uganda,115500.00000000001
1229,Solstice,Sambirano,2013,70.0,U.S.A.,60.0,Trinitario,Madagascar,115500.00000000001
1230,Solstice,Amazonas,2013,70.0,U.S.A.,60.0,Blend,Venezuela,105000.0
1231,Solstice,Bolivia,2013,70.0,U.S.A.,65.0,Blend,Bolivia,113750.0
1232,Solstice,San Martin,2013,70.0,U.S.A.,65.0,Blend,Peru,113750.0
1233,Solstice,Wasatch,2013,70.0,U.S.A.,70.0,Blend,Other,122500.0
1234,Soma,"Sambirano Valley, Black Science, B-60307.0",2016,70.0,Canada,70.0,Trinitario,Madagascar,134750.0
1235,Soma,"Bahia Black, batch bra50722.1",2016,70.0,Canada,70.0,Forastero (Parazinho),Brazil,122500.0
1236,Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",2016,75.0,Canada,75.0,Blend,"Ven.,Ecu.,Peru,Nic.",140625.0
1237,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",2016,70.0,Canada,75.0,Trinitario,Nicaragua,144375.0
1238,Soma,"Tien Giang, Black S., batch VIT60420.0",2016,70.0,Canada,80.0,Trinitario,Vietnam,154000.0
1239,Soma,"Camino Verde, Black S., batch cvu6030.0",2016,70.0,Canada,65.0,Blend,Ecuador,113750.0
1240,Soma,CSB Chama,2015,70.0,Canada,70.0,Criollo,Venezuela,122500.0
1241,Soma,Porcelana,2015,75.0,Canada,80.0,Blend,Venezuela,150000.0
1242,Soma,"La Tronca, Matagalpa",2014,70.0,Canada,70.0,Blend,Nicaragua,122500.0
1243,Soma,Maranon Canyon,2014,70.0,Canada,75.0,Forastero (Nacional),Peru,131250.0
1244,Soma,La Dalia,2014,70.0,Canada,65.0,Trinitario,Nicaragua,125125.00000000001
1245,Soma,"Camino Verde P., Balao, Guayas",2014,80.0,Canada,70.0,Forastero (Nacional),Ecuador,140000.0
1246,Soma,"Espiritu Santo, 'Smoke Monster'",2014,70.0,Canada,75.0,Forastero (Amelonado),Vanuatu,131250.0
1247,Soma,Little Big Man,2014,70.0,Canada,65.0,Blend,Madagascar & Ecuador,113750.0
1248,Soma,"Rizek Cacao, Domin. Rep.",2013,77.0,Canada,75.0,Trinitario,Dominican Republic,158812.5
1249,Soma,Java,2013,70.0,Canada,65.0,Criollo,Indonesia,113750.0
1250,Soma,"Apurimac, El Quinacho Co-op",2013,70.0,Canada,55.0,Criollo,Peru,96250.0
1251,Soma,"Sangre Grande P., Trinidad",2013,70.0,Canada,75.0,Trinitario,Trinidad,144375.0
1252,Soma,Chef's Blend,2013,70.0,Canada,65.0,Blend,Other,113750.0
1253,Soma,Patanemo,2013,70.0,Canada,75.0,Criollo,Venezuela,131250.0
1254,Soma,Crazy 88,2013,88.0,Canada,80.0,Blend,"Guat., D.R., Peru, Mad., PNG",176000.0
1255,Soma,"Maracaibo, El Vigia",2013,70.0,Canada,80.0,Criollo,Venezuela,140000.0
1256,Soma,Orinoco,2013,70.0,Canada,65.0,Forastero,Venezuela,113750.0
1257,Soma,"Bachelor's Hall E., St. Thomas Parish",2013,70.0,Canada,80.0,Trinitario,Jamaica,154000.0
1258,Soma,Noula Coop,2012,70.0,Canada,65.0,Blend,Haiti,113750.0
1259,Soma,O'ahu,2012,70.0,Canada,75.0,Blend,Hawaii,131250.0
1260,Soma,"Dual Origins, Sambirano, Elvesia",2012,70.0,Canada,80.0,Blend,"Dom. Rep., Madagascar",140000.0
1261,Soma,"Dancing in Your Head, 5 bean blend",2012,70.0,Canada,80.0,Blend,"Gre., PNG, Haw., Haiti, Mad",140000.0
1262,Soma,Cahabon Region,2012,70.0,Canada,70.0,Trinitario,Guatemala,134750.0
1263,Soma,Carenero Superior,2012,70.0,Canada,75.0,Trinitario,Venezuela,144375.0
1264,Soma,Eastern Promises,2012,70.0,Canada,70.0,Blend,"Mad., Java, PNG",122500.0
1265,Soma,Papua New Guinea,2012,85.0,Canada,70.0,Trinitario,Papua New Guinea,163625.0
1266,Soma,"Grenada, Black Science",2011,70.0,Canada,55.0,Trinitario,Grenada,105875.00000000001
1267,Soma,"Alto Beni, Wild Bolivian",2011,70.0,Canada,70.0,Nacional,Bolivia,122500.0
1268,Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",2011,70.0,Canada,80.0,Blend,"Ven, Bolivia, D.R.",140000.0
1269,Soma,"Elvesia P., Black Science",2011,70.0,Canada,75.0,Forastero,Dominican Republic,131250.0
1270,Soma,Chuao,2011,70.0,Canada,70.0,Criollo,Venezuela,122500.0
1271,Soma,Black Science Blend 1,2010,70.0,Canada,75.0,"Trinitario, Nacional","DR, Ecuador, Peru",144375.0
1272,Soma,Hispaniola,2009,70.0,Canada,60.0,Forastero,Dominican Republic,105000.0
1273,Soma,Africa,2009,70.0,Canada,70.0,Forastero,Ghana,122500.0
1274,Soma,Conacado,2009,70.0,Canada,60.0,Trinitario,Dominican Republic,115500.00000000001
1275,Soma,Papua New Guinea,2009,70.0,Canada,70.0,Trinitario,Papua New Guinea,134750.0
1276,Soma,Madagascar,2009,70.0,Canada,75.0,Criollo,Madagascar,131250.0
1277,Soma,Ocumare,2009,70.0,Canada,75.0,Criollo,Venezuela,131250.0
1278,Somerville,Nicaragua,2014,70.0,U.S.A.,65.0,Blend,Nicaragua,113750.0
1279,Somerville,"Hawaiian, Big Island",2014,70.0,U.S.A.,70.0,Blend,Hawaii,122500.0
1280,Soul,Dominican Republic,2017,70.0,Canada,65.0,Blend,Dominican Republic,113750.0
1281,Soul,Madagascar,2017,70.0,Canada,70.0,Blend,Madagascar,122500.0
1282,Soul,Venezuela,2017,75.0,Canada,70.0,Blend,Venezuela,131250.0
1283,Soul,Ecuador,2017,75.0,Canada,65.0,Blend,Ecuador,121875.0
1284,Soul,Papua New Guinea,2017,77.0,Canada,65.0,Blend,Papua New Guinea,125125.0
1285,Soul,Tanzania,2017,80.0,Canada,70.0,Blend,Tanzania,140000.0
1286,Spagnvola,AgroCriso Plantation,2012,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
1287,Spagnvola,AgroCriso Plantation,2012,80.0,U.S.A.,60.0,Blend,Dominican Republic,120000.0
1288,Spagnvola,AgroCriso Plantation,2012,75.0,U.S.A.,65.0,Blend,Dominican Republic,121875.0
1289,Spencer,Dominican Republic,2017,70.0,U.S.A.,75.0,Blend,Dominican Republic,131250.0
1290,Spencer,Ecuador,2017,70.0,U.S.A.,70.0,Blend,Ecuador,122500.0
1291,Spencer,Peru,2017,70.0,U.S.A.,55.0,Blend,Peru,96250.0
1292,Spencer,"Dominican Republic, lot D82R",2016,70.0,Australia,70.0,Blend,Domincan Republic,122500.0
1293,Spencer,"Ecuador, lot E432314L",2016,70.0,Australia,75.0,Blend,Ecuador,131250.0
1294,Spencer,"Madagascar, lot M0403R",2016,70.0,Australia,75.0,Blend,Madagascar,131250.0
1295,Spencer,Malekula Island,2014,72.0,Australia,55.0,Trinitario,Vanuatu,108900.00000000001
1296,Sprungli (Felchlin),Alto Beni,2013,70.0,Switzerland,60.0,Criollo,Bolivia,105000.0
1297,SRSLY,Dominican Republic,2013,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
1298,SRSLY,Dominican Republic,2013,84.0,U.S.A.,45.0,Blend,Dominican Republic,94500.0
1299,Starchild,"Bolivar, Arriba",2015,70.0,U.S.A.,60.0,Forastero (Nacional),Ecuador,105000.0
1300,Starchild,Hispaniola,2015,70.0,U.S.A.,60.0,Blend,Domincan Republic,105000.0
1301,Starchild,Cacao Verapaz,2015,70.0,U.S.A.,60.0,Blend,Guatemala,105000.0
1302,Starchild,Rio Tuma,2015,70.0,U.S.A.,60.0,Trinitario (Amelonado),Nicaragua,115500.00000000001
1303,Starchild,Sambirano Valley,2015,70.0,U.S.A.,60.0,Trinitario,Madagascar,115500.00000000001
1304,Stella (aka Bernrain),India,2011,72.0,Switzerland,65.0,Blend,India,117000.0
1305,Stone Grindz,"Ecuador, Midnight Dark",2014,84.0,U.S.A.,70.0,Blend,Ecuador,147000.0
1306,Stone Grindz,"Ecuador, Twilght Dark",2014,70.0,U.S.A.,70.0,Blend,Ecuador,122500.0
1307,StRita Supreme,"Samar, East Visayas region",2012,70.0,U.S.A.,50.0,Blend,Philippines,87500.0
1308,StRita Supreme,"Samar, East Visayas region",2012,75.0,U.S.A.,55.0,Blend,Philippines,103125.0
1309,Sublime Origins,Moho Valley,2013,78.0,U.S.A.,65.0,Trinitario,Belize,139425.0
1310,Summerbird,Peru,2016,71.0,Denmark,60.0,"Criollo, Trinitario",Peru,117150.00000000001
1311,Suruca Chocolate,Venezuela,2016,70.0,Venezuela,55.0,Blend,Venezuela,96250.0
1312,Svenska Kakaobolaget,Sri Lanka,2015,70.0,Sweden,55.0,"Criollo, Trinitario",Sri Lanka,105875.00000000001
